3	0.7071	5	0.6901	4	0.7096	[0, 1, 3, 8]	[2, 1, 7, 0, 5, 6]	[0, 1, 2, 3, 7]	100	10
3	0.6891	5	0.6335	4	0.6651	[0, 1, 3, 8]	[2, 1, 7, 0, 5, 6]	[0, 1, 2, 3, 7]	100	15
3	0.6713	5	0.5806	4	0.6226	[0, 1, 3, 8]	[2, 1, 7, 0, 5, 6]	[0, 1, 2, 3, 7]	100	20
3	0.6539	5	0.5312	4	0.582	[0, 1, 3, 8]	[2, 1, 7, 0, 5, 6]	[0, 1, 2, 3, 7]	100	25
4	0.6824	6	0.6996	6	0.6708	[0, 1, 3, 8, 2]	[2, 1, 7, 0, 5, 6, 10]	[1, 0, 2, 7, 3, 5, 6]	120	5
4	0.6513	6	0.638	6	0.6189	[0, 1, 3, 8, 2]	[2, 1, 7, 0, 5, 6, 10]	[1, 0, 2, 7, 3, 5, 6]	120	10
4	0.6213	6	0.5808	6	0.5703	[0, 1, 3, 8, 2]	[2, 1, 7, 0, 5, 6, 10]	[1, 0, 2, 7, 3, 5, 6]	120	15
4	0.5922	6	0.5278	5	0.5313	[0, 1, 3, 8, 2]	[2, 1, 7, 0, 5, 6, 10]	[13, 8, 10, 12, 7, 1]	120	20
4	0.5641	6	0.4787	5	0.4946	[0, 1, 3, 8, 2]	[2, 1, 7, 0, 5, 6, 10]	[13, 8, 10, 12, 7, 1]	120	25
5	0.5793	7	0.6794	6	0.6639	[0, 1, 3, 8, 2, 13]	[2, 1, 7, 0, 5, 6, 10, 13]	[0, 1, 2, 3, 7, 5, 10]	140	5
5	0.5457	7	0.6139	6	0.6125	[0, 1, 3, 8, 2, 13]	[2, 1, 7, 0, 5, 6, 10, 13]	[0, 1, 2, 3, 7, 5, 10]	140	10
5	0.5136	7	0.5537	6	0.5643	[0, 1, 3, 8, 2, 13]	[2, 1, 7, 0, 5, 6, 10, 13]	[0, 1, 2, 3, 7, 5, 10]	140	15
5	0.483	7	0.4985	6	0.5191	[0, 1, 3, 8, 2, 13]	[2, 1, 7, 0, 5, 6, 10, 13]	[0, 1, 2, 3, 7, 5, 10]	140	20
5	0.4538	7	0.4479	6	0.4769	[0, 1, 3, 8, 2, 13]	[2, 1, 7, 0, 5, 6, 10, 13]	[0, 1, 2, 3, 7, 5, 10]	140	25
6	0.5625	8	0.6334	7	0.6447	[0, 1, 3, 8, 2, 13, 10]	[2, 1, 7, 0, 5, 6, 10, 13, 3]	[0, 1, 2, 3, 7, 5, 10, 13]	160	5
6	0.5251	8	0.5675	7	0.5894	[0, 1, 3, 8, 2, 13, 10]	[2, 1, 7, 0, 5, 6, 10, 13, 3]	[0, 1, 2, 3, 7, 5, 10, 13]	160	10
6	0.4897	8	0.5075	7	0.538	[0, 1, 3, 8, 2, 13, 10]	[2, 1, 7, 0, 5, 6, 10, 13, 3]	[0, 1, 2, 3, 7, 5, 10, 13]	160	15
6	0.4562	8	0.453	7	0.4904	[0, 1, 3, 8, 2, 13, 10]	[2, 1, 7, 0, 5, 6, 10, 13, 3]	[0, 1, 2, 3, 7, 5, 10, 13]	160	20
6	0.4246	8	0.4035	7	0.4462	[0, 1, 3, 8, 2, 13, 10]	[2, 1, 7, 0, 5, 6, 10, 13, 3]	[0, 1, 2, 3, 7, 5, 10, 13]	160	25
7	0.469	9	0.563	9	0.5404	[0, 1, 3, 8, 2, 13, 10, 9]	[2, 1, 7, 0, 5, 6, 10, 13, 3, 4]	[1, 0, 2, 7, 3, 5, 6, 10, 13, 12]	180	5
7	0.4292	9	0.4981	9	0.4843	[0, 1, 3, 8, 2, 13, 10, 9]	[2, 1, 7, 0, 5, 6, 10, 13, 3, 4]	[1, 0, 2, 7, 3, 5, 6, 10, 13, 12]	180	10
7	0.3922	9	0.4399	7	0.4399	[0, 1, 3, 8, 2, 13, 10, 9]	[2, 1, 7, 0, 5, 6, 10, 13, 3, 4]	[13, 8, 10, 12, 3, 0, 2, 7]	180	15
7	0.3579	9	0.3876	7	0.4051	[0, 1, 3, 8, 2, 13, 10, 9]	[2, 1, 7, 0, 5, 6, 10, 13, 3, 4]	[13, 8, 10, 12, 3, 0, 2, 7]	180	20
7	0.3262	9	0.3408	7	0.3726	[0, 1, 3, 8, 2, 13, 10, 9]	[2, 1, 7, 0, 5, 6, 10, 13, 3, 4]	[13, 8, 10, 12, 3, 0, 2, 7]	180	25
7	0.469	10	0.501	10	0.4764	[0, 1, 3, 8, 2, 13, 10, 9]	[2, 1, 7, 0, 5, 6, 10, 13, 3, 4, 12]	[1, 0, 2, 7, 3, 5, 6, 10, 12, 13, 11]	200	5
7	0.4292	10	0.4381	10	0.4228	[0, 1, 3, 8, 2, 13, 10, 9]	[2, 1, 7, 0, 5, 6, 10, 13, 3, 4, 12]	[1, 0, 2, 7, 3, 5, 6, 10, 12, 13, 11]	200	10
7	0.3922	10	0.3824	10	0.3747	[0, 1, 3, 8, 2, 13, 10, 9]	[2, 1, 7, 0, 5, 6, 10, 13, 3, 4, 12]	[1, 0, 2, 7, 3, 5, 6, 10, 12, 13, 11]	200	15
7	0.3579	10	0.333	10	0.3314	[0, 1, 3, 8, 2, 13, 10, 9]	[2, 1, 7, 0, 5, 6, 10, 13, 3, 4, 12]	[1, 0, 2, 7, 3, 5, 6, 10, 12, 13, 11]	200	20
7	0.3262	10	0.2893	10	0.2926	[0, 1, 3, 8, 2, 13, 10, 9]	[2, 1, 7, 0, 5, 6, 10, 13, 3, 4, 12]	[1, 0, 2, 7, 3, 5, 6, 10, 12, 13, 11]	200	25
3	0.8793	4	0.8402	3	0.9141	[12, 13, 11, 8]	[8, 13, 11, 3, 12]	[11, 8, 12, 13]	100	5
3	0.8294	4	0.7888	3	0.8691	[12, 13, 11, 8]	[8, 13, 11, 3, 12]	[11, 8, 12, 13]	100	10
3	0.7814	4	0.7397	3	0.8255	[12, 13, 11, 8]	[8, 13, 11, 3, 12]	[11, 8, 12, 13]	100	15
3	0.7353	4	0.6929	3	0.7834	[12, 13, 11, 8]	[8, 13, 11, 3, 12]	[11, 8, 12, 13]	100	20
3	0.6911	4	0.6483	3	0.7426	[12, 13, 11, 8]	[8, 13, 11, 3, 12]	[11, 8, 12, 13]	100	25
5	0.7653	5	0.7651	5	0.8043	[12, 13, 11, 8, 3, 0]	[8, 13, 11, 3, 12, 10]	[11, 8, 10, 12, 13, 3]	120	5
5	0.7038	5	0.703	5	0.7456	[12, 13, 11, 8, 3, 0]	[8, 13, 11, 3, 12, 10]	[11, 8, 10, 12, 13, 3]	120	10
5	0.6463	5	0.6449	5	0.6903	[12, 13, 11, 8, 3, 0]	[8, 13, 11, 3, 12, 10]	[11, 8, 10, 12, 13, 3]	120	15
5	0.5925	5	0.5907	5	0.6383	[12, 13, 11, 8, 3, 0]	[8, 13, 11, 3, 12, 10]	[11, 8, 10, 12, 13, 3]	120	20
5	0.5423	5	0.5401	5	0.5893	[12, 13, 11, 8, 3, 0]	[8, 13, 11, 3, 12, 10]	[11, 8, 10, 12, 13, 3]	120	25
6	0.6746	7	0.6702	6	0.7588	[12, 13, 11, 8, 3, 0, 1]	[8, 13, 11, 3, 12, 10, 7, 0]	[12, 5, 11, 13, 2, 8, 9]	140	5
6	0.6143	7	0.6043	6	0.699	[12, 13, 11, 8, 3, 0, 1]	[8, 13, 11, 3, 12, 10, 7, 0]	[12, 5, 11, 13, 2, 8, 9]	140	10
6	0.5586	7	0.5439	6	0.643	[12, 13, 11, 8, 3, 0, 1]	[8, 13, 11, 3, 12, 10, 7, 0]	[12, 5, 11, 13, 2, 8, 9]	140	15
6	0.507	7	0.4887	6	0.5908	[12, 13, 11, 8, 3, 0, 1]	[8, 13, 11, 3, 12, 10, 7, 0]	[12, 5, 11, 13, 2, 8, 9]	140	20
6	0.4594	7	0.4383	6	0.5421	[12, 13, 11, 8, 3, 0, 1]	[8, 13, 11, 3, 12, 10, 7, 0]	[12, 5, 11, 13, 2, 8, 9]	140	25
7	0.637	8	0.6329	8	0.6727	[12, 13, 11, 8, 3, 0, 1, 2]	[8, 13, 11, 3, 12, 10, 7, 0, 2]	[12, 5, 11, 13, 2, 4, 9, 8, 0]	160	5
7	0.5705	8	0.5612	8	0.6022	[12, 13, 11, 8, 3, 0, 1, 2]	[8, 13, 11, 3, 12, 10, 7, 0, 2]	[12, 5, 11, 13, 2, 4, 9, 8, 0]	160	10
7	0.51	8	0.4966	8	0.5382	[12, 13, 11, 8, 3, 0, 1, 2]	[8, 13, 11, 3, 12, 10, 7, 0, 2]	[12, 5, 11, 13, 2, 4, 9, 8, 0]	160	15
7	0.455	8	0.4386	8	0.4801	[12, 13, 11, 8, 3, 0, 1, 2]	[8, 13, 11, 3, 12, 10, 7, 0, 2]	[12, 5, 11, 13, 2, 4, 9, 8, 0]	160	20
7	0.4051	8	0.3865	8	0.4275	[12, 13, 11, 8, 3, 0, 1, 2]	[8, 13, 11, 3, 12, 10, 7, 0, 2]	[12, 5, 11, 13, 2, 4, 9, 8, 0]	160	25
8	0.5553	10	0.5029	9	0.6274	[12, 13, 11, 8, 3, 0, 1, 2, 4]	[8, 13, 11, 3, 12, 10, 7, 0, 2, 5, 4]	[12, 5, 11, 13, 2, 4, 9, 8, 0, 1]	180	5
8	0.4925	10	0.4377	9	0.5512	[12, 13, 11, 8, 3, 0, 1, 2, 4]	[8, 13, 11, 3, 12, 10, 7, 0, 2, 5, 4]	[12, 5, 11, 13, 2, 4, 9, 8, 0, 1]	180	10
8	0.436	10	0.38	9	0.4832	[12, 13, 11, 8, 3, 0, 1, 2, 4]	[8, 13, 11, 3, 12, 10, 7, 0, 2, 5, 4]	[12, 5, 11, 13, 2, 4, 9, 8, 0, 1]	180	15
8	0.3852	10	0.3292	9	0.4227	[12, 13, 11, 8, 3, 0, 1, 2, 4]	[8, 13, 11, 3, 12, 10, 7, 0, 2, 5, 4]	[12, 5, 11, 13, 2, 4, 9, 8, 0, 1]	180	20
8	0.3396	10	0.2846	9	0.369	[12, 13, 11, 8, 3, 0, 1, 2, 4]	[8, 13, 11, 3, 12, 10, 7, 0, 2, 5, 4]	[12, 5, 11, 13, 2, 4, 9, 8, 0, 1]	180	25
10	0.4223	11	0.437	10	0.5788	[12, 13, 11, 8, 3, 0, 1, 2, 4, 6, 7]	[8, 13, 11, 3, 12, 10, 7, 0, 2, 5, 4, 1]	[12, 5, 11, 13, 2, 4, 9, 8, 1, 0, 10]	200	5
10	0.3636	11	0.3755	10	0.5043	[12, 13, 11, 8, 3, 0, 1, 2, 4, 6, 7]	[8, 13, 11, 3, 12, 10, 7, 0, 2, 5, 4, 1]	[12, 5, 11, 13, 2, 4, 9, 8, 1, 0, 10]	200	10
10	0.3123	11	0.3219	10	0.4385	[12, 13, 11, 8, 3, 0, 1, 2, 4, 6, 7]	[8, 13, 11, 3, 12, 10, 7, 0, 2, 5, 4, 1]	[12, 5, 11, 13, 2, 4, 9, 8, 1, 0, 10]	200	15
10	0.2675	11	0.2752	10	0.3804	[12, 13, 11, 8, 3, 0, 1, 2, 4, 6, 7]	[8, 13, 11, 3, 12, 10, 7, 0, 2, 5, 4, 1]	[12, 5, 11, 13, 2, 4, 9, 8, 1, 0, 10]	200	20
10	0.2285	11	0.2348	10	0.3293	[12, 13, 11, 8, 3, 0, 1, 2, 4, 6, 7]	[8, 13, 11, 3, 12, 10, 7, 0, 2, 5, 4, 1]	[12, 5, 11, 13, 2, 4, 9, 8, 1, 0, 10]	200	25
3	0.8426	3	0.8426	3	0.8426	[7, 1, 2, 6]	[1, 2, 7, 6]	[7, 1, 2, 6]	100	5
3	0.803	3	0.803	3	0.803	[7, 1, 2, 6]	[1, 2, 7, 6]	[7, 1, 2, 6]	100	10
3	0.7646	3	0.7646	3	0.7646	[7, 1, 2, 6]	[1, 2, 7, 6]	[7, 1, 2, 6]	100	15
3	0.7274	3	0.7274	3	0.7274	[7, 1, 2, 6]	[1, 2, 7, 6]	[7, 1, 2, 6]	100	20
3	0.6914	3	0.6914	3	0.6914	[7, 1, 2, 6]	[1, 2, 7, 6]	[7, 1, 2, 6]	100	25
4	0.7528	4	0.7756	4	0.7756	[7, 1, 2, 6, 10]	[1, 2, 7, 6, 4]	[7, 1, 2, 6, 4]	120	5
4	0.704	4	0.7315	4	0.7315	[7, 1, 2, 6, 10]	[1, 2, 7, 6, 4]	[7, 1, 2, 6, 4]	120	10
4	0.6576	4	0.6892	4	0.6892	[7, 1, 2, 6, 10]	[1, 2, 7, 6, 4]	[7, 1, 2, 6, 4]	120	15
4	0.6135	4	0.6487	4	0.6487	[7, 1, 2, 6, 10]	[1, 2, 7, 6, 4]	[7, 1, 2, 6, 4]	120	20
4	0.5716	4	0.61	4	0.61	[7, 1, 2, 6, 10]	[1, 2, 7, 6, 4]	[7, 1, 2, 6, 4]	120	25
5	0.6692	5	0.6929	5	0.6929	[7, 1, 2, 6, 10, 11]	[1, 2, 7, 6, 4, 10]	[7, 1, 6, 2, 10, 4]	140	5
5	0.618	5	0.6413	5	0.6413	[7, 1, 2, 6, 10, 11]	[1, 2, 7, 6, 4, 10]	[7, 1, 6, 2, 10, 4]	140	10
5	0.57	5	0.5927	5	0.5927	[7, 1, 2, 6, 10, 11]	[1, 2, 7, 6, 4, 10]	[7, 1, 6, 2, 10, 4]	140	15
5	0.525	5	0.5471	5	0.5471	[7, 1, 2, 6, 10, 11]	[1, 2, 7, 6, 4, 10]	[7, 1, 6, 2, 10, 4]	140	20
5	0.4828	5	0.5043	5	0.5043	[7, 1, 2, 6, 10, 11]	[1, 2, 7, 6, 4, 10]	[7, 1, 6, 2, 10, 4]	140	25
5	0.6692	6	0.6327	6	0.6327	[7, 1, 2, 6, 10, 11]	[1, 2, 7, 6, 4, 10, 9]	[7, 1, 6, 10, 2, 9, 4]	160	5
5	0.618	6	0.5811	6	0.5811	[7, 1, 2, 6, 10, 11]	[1, 2, 7, 6, 4, 10, 9]	[7, 1, 6, 10, 2, 9, 4]	160	10
5	0.57	6	0.5331	6	0.5331	[7, 1, 2, 6, 10, 11]	[1, 2, 7, 6, 4, 10, 9]	[7, 1, 6, 10, 2, 9, 4]	160	15
5	0.525	6	0.4883	6	0.4883	[7, 1, 2, 6, 10, 11]	[1, 2, 7, 6, 4, 10, 9]	[7, 1, 6, 10, 2, 9, 4]	160	20
5	0.4828	6	0.4466	6	0.4466	[7, 1, 2, 6, 10, 11]	[1, 2, 7, 6, 4, 10, 9]	[7, 1, 6, 10, 2, 9, 4]	160	25
6	0.6333	7	0.5624	7	0.5566	[7, 1, 2, 6, 10, 11, 12]	[1, 2, 7, 6, 4, 10, 9, 11]	[12, 5, 11, 13, 2, 1, 7, 9]	180	5
6	0.5765	7	0.5102	7	0.5017	[7, 1, 2, 6, 10, 11, 12]	[1, 2, 7, 6, 4, 10, 9, 11]	[12, 5, 11, 13, 2, 1, 7, 9]	180	10
6	0.524	7	0.4621	7	0.4515	[7, 1, 2, 6, 10, 11, 12]	[1, 2, 7, 6, 4, 10, 9, 11]	[12, 5, 11, 13, 2, 1, 7, 9]	180	15
6	0.4755	7	0.4178	7	0.4055	[7, 1, 2, 6, 10, 11, 12]	[1, 2, 7, 6, 4, 10, 9, 11]	[12, 5, 11, 13, 2, 1, 7, 9]	180	20
6	0.4307	7	0.3772	7	0.3636	[7, 1, 2, 6, 10, 11, 12]	[1, 2, 7, 6, 4, 10, 9, 11]	[12, 5, 11, 13, 2, 1, 7, 9]	180	25
7	0.5783	7	0.5624	8	0.495	[7, 1, 2, 6, 10, 11, 12, 9]	[1, 2, 7, 6, 4, 10, 9, 11]	[12, 5, 11, 13, 2, 4, 9, 1, 7]	200	5
7	0.5224	7	0.5102	8	0.4392	[7, 1, 2, 6, 10, 11, 12, 9]	[1, 2, 7, 6, 4, 10, 9, 11]	[7, 1, 6, 10, 0, 2, 4, 9, 11]	200	10
7	0.4712	7	0.4621	8	0.3933	[7, 1, 2, 6, 10, 11, 12, 9]	[1, 2, 7, 6, 4, 10, 9, 11]	[7, 1, 6, 10, 0, 2, 4, 9, 11]	200	15
7	0.4243	7	0.4178	8	0.3517	[7, 1, 2, 6, 10, 11, 12, 9]	[1, 2, 7, 6, 4, 10, 9, 11]	[7, 1, 6, 10, 0, 2, 4, 9, 11]	200	20
7	0.3814	7	0.3772	8	0.3139	[7, 1, 2, 6, 10, 11, 12, 9]	[1, 2, 7, 6, 4, 10, 9, 11]	[7, 1, 6, 10, 0, 2, 4, 9, 11]	200	25
3	0.7227	6	0.6799	3	0.7575	[6, 7, 1, 4]	[9, 5, 10, 11, 12, 2, 4]	[7, 1, 6, 0]	100	5
3	0.6937	6	0.6232	3	0.7293	[6, 7, 1, 4]	[9, 5, 10, 11, 12, 2, 4]	[7, 1, 6, 0]	100	10
3	0.6655	6	0.5706	3	0.7019	[6, 7, 1, 4]	[9, 5, 10, 11, 12, 2, 4]	[7, 1, 6, 0]	100	15
3	0.6379	6	0.5217	3	0.6751	[6, 7, 1, 4]	[9, 5, 10, 11, 12, 2, 4]	[7, 1, 6, 0]	100	20
3	0.6111	6	0.4763	3	0.6489	[6, 7, 1, 4]	[9, 5, 10, 11, 12, 2, 4]	[7, 1, 6, 0]	100	25
4	0.6309	7	0.6116	4	0.6612	[6, 7, 1, 4, 3]	[9, 5, 10, 11, 12, 2, 4, 8]	[6, 4, 7, 1, 0]	120	5
4	0.5937	7	0.5542	4	0.6241	[6, 7, 1, 4, 3]	[9, 5, 10, 11, 12, 2, 4, 8]	[6, 4, 7, 1, 0]	120	10
4	0.5581	7	0.5015	4	0.5886	[6, 7, 1, 4, 3]	[9, 5, 10, 11, 12, 2, 4, 8]	[6, 4, 7, 1, 0]	120	15
4	0.5241	7	0.4531	4	0.5546	[6, 7, 1, 4, 3]	[9, 5, 10, 11, 12, 2, 4, 8]	[7, 1, 6, 4, 0]	120	20
4	0.4916	7	0.4088	4	0.522	[6, 7, 1, 4, 3]	[9, 5, 10, 11, 12, 2, 4, 8]	[6, 4, 7, 1, 0]	120	25
5	0.5566	8	0.5415	6	0.618	[6, 7, 1, 4, 3, 8]	[9, 5, 10, 11, 12, 2, 4, 8, 13]	[7, 1, 6, 10, 0, 3, 11]	140	5
5	0.5192	8	0.4826	6	0.5743	[6, 7, 1, 4, 3, 8]	[9, 5, 10, 11, 12, 2, 4, 8, 13]	[7, 1, 6, 10, 0, 3, 11]	140	10
5	0.4837	8	0.4293	6	0.5331	[6, 7, 1, 4, 3, 8]	[9, 5, 10, 11, 12, 2, 4, 8, 13]	[7, 1, 6, 10, 0, 3, 11]	140	15
5	0.4502	8	0.3812	6	0.4944	[6, 7, 1, 4, 3, 8]	[9, 5, 10, 11, 12, 2, 4, 8, 13]	[7, 1, 6, 10, 0, 3, 11]	140	20
5	0.4185	8	0.3379	6	0.458	[6, 7, 1, 4, 3, 8]	[9, 5, 10, 11, 12, 2, 4, 8, 13]	[7, 1, 6, 10, 0, 3, 11]	140	25
5	0.5566	9	0.4727	7	0.58	[6, 7, 1, 4, 3, 8]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3]	[8, 3, 11, 13, 0, 1, 7, 10]	160	5
5	0.5192	9	0.413	7	0.5315	[6, 7, 1, 4, 3, 8]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3]	[8, 3, 11, 13, 0, 1, 7, 10]	160	10
5	0.4837	9	0.36	7	0.4865	[6, 7, 1, 4, 3, 8]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3]	[8, 3, 11, 13, 0, 1, 7, 10]	160	15
5	0.4502	9	0.3132	7	0.4448	[6, 7, 1, 4, 3, 8]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3]	[8, 3, 11, 13, 0, 1, 7, 10]	160	20
5	0.4185	9	0.2718	7	0.4062	[6, 7, 1, 4, 3, 8]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3]	[8, 3, 11, 13, 0, 1, 7, 10]	160	25
6	0.5064	10	0.4126	8	0.489	[6, 7, 1, 4, 3, 8, 13]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3, 6]	[6, 4, 7, 3, 5, 1, 0, 9, 12]	180	5
6	0.4671	10	0.3534	8	0.4338	[6, 7, 1, 4, 3, 8, 13]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3, 6]	[6, 4, 7, 3, 5, 1, 0, 9, 12]	180	10
6	0.4303	10	0.3019	8	0.3842	[6, 7, 1, 4, 3, 8, 13]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3, 6]	[6, 4, 7, 3, 5, 1, 0, 9, 12]	180	15
6	0.3959	10	0.2573	8	0.3426	[6, 7, 1, 4, 3, 8, 13]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3, 6]	[7, 1, 6, 10, 0, 2, 4, 3, 11]	180	20
6	0.3638	10	0.2187	8	0.3084	[6, 7, 1, 4, 3, 8, 13]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3, 6]	[7, 1, 6, 10, 0, 2, 4, 3, 11]	180	25
7	0.4533	10	0.4126	8	0.465	[6, 7, 1, 4, 3, 8, 13, 5]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3, 6]	[6, 4, 7, 3, 5, 1, 8, 9, 0]	200	5
7	0.4112	10	0.3534	8	0.4143	[6, 7, 1, 4, 3, 8, 13, 5]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3, 6]	[6, 4, 7, 3, 5, 1, 8, 9, 0]	200	10
7	0.3724	10	0.3019	8	0.3685	[6, 7, 1, 4, 3, 8, 13, 5]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3, 6]	[6, 4, 7, 3, 5, 1, 8, 9, 0]	200	15
7	0.3368	10	0.2573	8	0.3272	[6, 7, 1, 4, 3, 8, 13, 5]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3, 6]	[6, 4, 7, 3, 5, 1, 8, 9, 0]	200	20
7	0.304	10	0.2187	8	0.2899	[6, 7, 1, 4, 3, 8, 13, 5]	[9, 5, 10, 11, 12, 2, 4, 8, 13, 3, 6]	[6, 4, 7, 3, 5, 1, 8, 9, 0]	200	25
3	0.7166	3	0.834	3	0.834	[13, 8, 12, 5]	[6, 4, 7, 10]	[6, 4, 7, 10]	100	5
3	0.692	3	0.8112	3	0.8112	[13, 8, 12, 5]	[6, 4, 7, 10]	[6, 4, 7, 10]	100	10
3	0.668	3	0.7887	3	0.7887	[13, 8, 12, 5]	[6, 4, 7, 10]	[6, 4, 7, 10]	100	15
3	0.6445	3	0.7667	3	0.7667	[13, 8, 12, 5]	[6, 4, 7, 10]	[6, 4, 7, 10]	100	20
3	0.6216	3	0.7451	3	0.7451	[13, 8, 12, 5]	[6, 4, 7, 10]	[6, 4, 7, 10]	100	25
4	0.647	4	0.7822	4	0.7822	[13, 8, 12, 5, 2]	[6, 4, 7, 10, 13]	[6, 4, 7, 10, 13]	120	5
4	0.62	4	0.751	4	0.751	[13, 8, 12, 5, 2]	[6, 4, 7, 10, 13]	[6, 4, 7, 10, 13]	120	10
4	0.5938	4	0.7207	4	0.7207	[13, 8, 12, 5, 2]	[6, 4, 7, 10, 13]	[6, 4, 7, 10, 13]	120	15
4	0.5684	4	0.6913	4	0.6942	[13, 8, 12, 5, 2]	[6, 4, 7, 10, 13]	[5, 2, 4, 6, 1]	120	20
4	0.5438	4	0.6629	4	0.6703	[13, 8, 12, 5, 2]	[6, 4, 7, 10, 13]	[5, 2, 4, 6, 1]	120	25
4	0.647	5	0.7587	5	0.7276	[13, 8, 12, 5, 2]	[6, 4, 7, 10, 13, 12]	[13, 8, 10, 12, 3, 0]	140	5
4	0.62	5	0.7209	5	0.6809	[13, 8, 12, 5, 2]	[6, 4, 7, 10, 13, 12]	[13, 8, 10, 12, 3, 0]	140	10
4	0.5938	5	0.6845	5	0.6366	[13, 8, 12, 5, 2]	[6, 4, 7, 10, 13, 12]	[13, 8, 10, 12, 3, 0]	140	15
4	0.5684	5	0.6497	5	0.5945	[13, 8, 12, 5, 2]	[6, 4, 7, 10, 13, 12]	[13, 8, 10, 12, 3, 0]	140	20
4	0.5438	5	0.6162	5	0.5547	[13, 8, 12, 5, 2]	[6, 4, 7, 10, 13, 12]	[13, 8, 10, 12, 3, 0]	140	25
5	0.5954	5	0.7587	6	0.6774	[13, 8, 12, 5, 2, 4]	[6, 4, 7, 10, 13, 12]	[13, 8, 10, 12, 3, 0, 7]	160	5
5	0.5644	5	0.7209	6	0.6277	[13, 8, 12, 5, 2, 4]	[6, 4, 7, 10, 13, 12]	[13, 8, 10, 12, 3, 0, 7]	160	10
5	0.5347	5	0.6845	6	0.5811	[13, 8, 12, 5, 2, 4]	[6, 4, 7, 10, 13, 12]	[13, 8, 10, 12, 3, 0, 7]	160	15
5	0.5062	5	0.6497	6	0.5382	[13, 8, 12, 5, 2, 4]	[6, 4, 7, 10, 13, 12]	[6, 4, 7, 3, 5, 8, 0]	160	20
5	0.479	5	0.6162	6	0.503	[13, 8, 12, 5, 2, 4]	[6, 4, 7, 10, 13, 12]	[6, 4, 7, 3, 5, 8, 0]	160	25
6	0.5673	6	0.6982	7	0.5798	[13, 8, 12, 5, 2, 4, 6]	[6, 4, 7, 10, 13, 12, 5]	[5, 2, 4, 9, 12, 13, 6, 1]	180	5
6	0.5337	6	0.6562	7	0.5436	[13, 8, 12, 5, 2, 4, 6]	[6, 4, 7, 10, 13, 12, 5]	[5, 2, 4, 9, 12, 13, 6, 1]	180	10
6	0.5018	6	0.6164	7	0.5094	[13, 8, 12, 5, 2, 4, 6]	[6, 4, 7, 10, 13, 12, 5]	[5, 2, 4, 9, 12, 13, 6, 1]	180	15
6	0.4714	6	0.5787	7	0.4771	[13, 8, 12, 5, 2, 4, 6]	[6, 4, 7, 10, 13, 12, 5]	[5, 2, 4, 9, 12, 13, 6, 1]	180	20
6	0.4426	6	0.5428	7	0.4465	[13, 8, 12, 5, 2, 4, 6]	[6, 4, 7, 10, 13, 12, 5]	[5, 2, 4, 9, 12, 13, 6, 1]	180	25
6	0.5673	7	0.6371	8	0.5408	[13, 8, 12, 5, 2, 4, 6]	[6, 4, 7, 10, 13, 12, 5, 11]	[13, 8, 10, 12, 3, 11, 7, 0, 6]	200	5
6	0.5337	7	0.5874	8	0.5004	[13, 8, 12, 5, 2, 4, 6]	[6, 4, 7, 10, 13, 12, 5, 11]	[5, 2, 4, 9, 12, 0, 1, 13, 6]	200	10
6	0.5018	7	0.541	8	0.4639	[13, 8, 12, 5, 2, 4, 6]	[6, 4, 7, 10, 13, 12, 5, 11]	[5, 2, 4, 9, 12, 0, 1, 13, 6]	200	15
6	0.4714	7	0.4978	8	0.4298	[13, 8, 12, 5, 2, 4, 6]	[6, 4, 7, 10, 13, 12, 5, 11]	[5, 2, 4, 9, 12, 0, 1, 13, 6]	200	20
6	0.4426	7	0.4575	8	0.3978	[13, 8, 12, 5, 2, 4, 6]	[6, 4, 7, 10, 13, 12, 5, 11]	[5, 2, 4, 9, 12, 0, 1, 13, 6]	200	25
3	0.6787	3	0.8153	4	0.7219	[10, 9, 7, 13]	[2, 0, 1, 7]	[7, 1, 6, 10, 4]	100	5
3	0.6547	3	0.7756	3	0.6976	[10, 9, 7, 13]	[2, 0, 1, 7]	[9, 5, 10, 7]	100	10
3	0.6313	3	0.7371	3	0.6751	[10, 9, 7, 13]	[2, 0, 1, 7]	[9, 5, 10, 7]	100	15
3	0.6084	3	0.6998	3	0.6531	[10, 9, 7, 13]	[2, 0, 1, 7]	[9, 5, 10, 7]	100	20
3	0.5861	3	0.6637	3	0.6315	[10, 9, 7, 13]	[2, 0, 1, 7]	[9, 5, 10, 7]	100	25
3	0.6787	4	0.7569	5	0.6622	[10, 9, 7, 13]	[2, 0, 1, 7, 10]	[7, 1, 6, 10, 2, 4]	120	5
